s_id,s_brand,s_name,s_gu,s_address,s_lat,s_lng,e_id,e_brand,e_name,e_gu,e_address,e_lat,e_lng
541,STARBUCKS,천호사거리,강동구,서울특별시 강동구 올림픽로 651 (천호동),37.53970200000000,127.12354200000000,1156,EDIYA,개봉현대점,구로구,서울 구로구 개봉로 69 (개봉동),37.49189860000000,126.85565950000000
542,STARBUCKS,강일역,강동구,"서울특별시 강동구 고덕로 429 (강일동), 1층",37.55747468801038,127.17351070838722,1157,EDIYA,고척사거리점,구로구,"서울 구로구 고척로 228-6 (고척동, 종만빌딩)",37.50574720000000,126.85823760000000
543,STARBUCKS,올림픽공원북2문,강동구,서울특별시 강동구 강동대로 199 (성내동),37.52418320000000,127.12867750000000,1158,EDIYA,고척스카이돔점,구로구,"서울 구로구 경인로 397 (고척동, 골든타워빌딩)",37.50318840000000,126.85885100000000
544,STARBUCKS,천호대로길동,강동구,서울특별시 강동구 천호대로 1131 거산 유팰리스,37.53465100000000,127.13721000000000,1159,EDIYA,구로NC점,구로구,서울 구로구 구로동로 240 (구로동),37.50002360000000,126.88268050000000
545,STARBUCKS,신도림,구로구,서울특별시 구로구 경인로 610 (신도림동),37.50551700000000,126.88395300000000,1160,EDIYA,구로거리공원점,구로구,서울 구로구 구로중앙로28길 73 (구로동),37.50075910000000,126.88940180000000
546,STARBUCKS,구로디지털타워,구로구,서울특별시 구로구 디지털로32길 30 (구로동),37.48343200000000,126.89648000000000,1161,EDIYA,구로고척점,구로구,"서울 구로구 고척로 149 (고척동, 상암빌딩)",37.57603220000000,126.89467180000000
547,STARBUCKS,오류동역,구로구,서울특별시 구로구 경인로 216 (오류동),37.49621550000000,126.84486140000000,1162,EDIYA,구로구청점,구로구,"서울 구로구 가마산로25길 9 (구로동, 네오팰리스)",37.49658830000001,126.89030540000000
548,STARBUCKS,구로디지털로,구로구,"서울특별시 구로구 디지털로33길 11, 에이스테크노8차 1층 (구로동)",37.48591100000000,126.89558700000000,1163,EDIYA,구로궁동점,구로구,서울 구로구 오리로 1304 (궁동) 1층,37.50043890000000,126.82852960000000
549,STARBUCKS,구로에이스,구로구,"서울특별시 구로구 디지털로 285, 에이스트윈타워1차 103호 (구로동)",37.48448329000000,126.89449570000000,1164,EDIYA,구로미성점,구로구,"서울 구로구 구로중앙로 228 (신도림동, 기임빌딩)",37.50609590000000,126.87662000000000
550,STARBUCKS,구로하이엔드,구로구,"서울특별시 구로구 디지털로26길 5, 에이스하이엔드타워1차 103호 (구로동)",37.48161800000000,126.89313600000000,1165,EDIYA,구로에이스점,구로구,서울 구로구 디지털로33길 11 (구로동),37.48571560000000,126.89550920000000
551,STARBUCKS,현대디큐브2F,구로구,서울특별시 구로구 경인로 662 (신도림동),37.50863600000000,126.88922500000000,1166,EDIYA,구로역광장점,구로구,"서울 구로구 경인로 572 (구로동, 스타팰리스)",37.49796680000000,126.88436690000000
552,STARBUCKS,구로호텔,구로구,"서울특별시 구로구 디지털로32길 72, 구로호텔 1층 (구로동)",37.48312930000000,126.89885909999998,1167,EDIYA,구로이마트점,구로구,서울 구로구 디지털로32길 43 (구로동),37.48434850000000,126.89792200000000
553,STARBUCKS,현대디큐브B2,구로구,서울특별시 구로구 경인로 662 (신도림동),37.50882800000000,126.88948800000000,1168,EDIYA,구로중앙점,구로구,서울 구로구 도림로 79 (구로동),37.49008570000000,126.89202840000000
554,STARBUCKS,구로고척,구로구,서울특별시 구로구 경인로 387 (고척동),37.49706000000000,126.86315000000000,1169,EDIYA,구로코레일점,구로구,"서울 구로구 구로중앙로 174 (구로동, 구로역)",37.50257980000000,126.88215450000000
555,STARBUCKS,구로NC,구로구,서울특별시 구로구 구로중앙로 152 (구로동) 구로NC,37.50121900000000,126.88279800000000,1170,EDIYA,구일역점,구로구,"서울 구로구 구일로 110 (구로동, 해원리버파크)",37.49505710000000,126.87200690000000
556,STARBUCKS,구로오류DT,구로구,서울특별시 구로구 서해안로 2233 (오류동),37.48812923188320,126.83449188984100,1171,EDIYA,남구로역점,구로구,서울 구로구 디지털로27길 127 (가리봉동),37.48467060000000,126.88711900000000
557,STARBUCKS,구로구청,구로구,"서울특별시 구로구 가마산로 232 (구로동, 스페스큐브), B101호",37.49395067031256,126.88676120707717,1172,EDIYA,메르디앙고척점,구로구,"서울 구로구 중앙로8길 11 (고척동, 고척 월드메르디앙)",37.50294480000000,126.86314740000000
558,STARBUCKS,고척아이파크,구로구,"서울특별시 구로구 경인로43길 49 (고척동, 고척아이파크), 1층 D-101호",37.49930562934076,126.85822089235810,1173,EDIYA,성공회대점,구로구,서울 구로구 연동로 312 (항동),37.48729730000000,126.82423290000000
559,STARBUCKS,답십리역,동대문구,서울특별시 동대문구 천호대로 263 (답십리동),37.56846600000000,127.05110600000000,1174,EDIYA,신도림메르디앙점,구로구,"서울 구로구 신도림로 65 (신도림동, 신도림월드메르디앙오피스텔)",37.50954010000000,126.88203610000000
560,STARBUCKS,경희대삼거리,동대문구,서울특별시 동대문구 회기로 141 (회기동),37.59153100000000,127.05201700000000,1175,EDIYA,신도림테크노마트점,구로구,서울 구로구 새말로 97 (구로동),37.50697350000000,126.89031930000000
561,STARBUCKS,외대정문,동대문구,서울특별시 동대문구 이문로 93 (이문동),37.59534640000000,127.05903020000000,1176,EDIYA,오류남부점,구로구,서울 구로구 오류로8길 65 (오류동),37.49269590000000,126.84374390000000
562,STARBUCKS,신설동역,동대문구,서울특별시 동대문구 왕산로 19 (신설동),37.57672280000000,127.02554460000000,1177,EDIYA,오류북부역점,구로구,서울 구로구 경인로20길 6 (오류동),37.49664040000000,126.83852460000000
563,STARBUCKS,회기역사거리,동대문구,서울특별시 동대문구 이문로 37 (회기동),37.59078400000000,127.05609800000000,1178,EDIYA,천왕이펜하우스점,구로구,서울 구로구 천왕로 36 (천왕동),37.48100830000000,126.83927020000000
564,STARBUCKS,외대,동대문구,서울특별시 동대문구 휘경로 12-1 (이문동),37.59575188000000,127.06140020000000,1179,EDIYA,경희대점,동대문구,서울 동대문구 경희대로 4 (회기동),37.59189370000000,127.05252640000000
565,STARBUCKS,장한평역,동대문구,서울특별시 동대문구 장한로 10 (장안동),37.56233700000000,127.06551100000000,1180,EDIYA,경희대캠퍼스점,동대문구,"서울 동대문구 경희대로 26 (회기동, 경희대학교,경희초,중,고,여자중고등학교)",37.59489370000000,127.04915620000000
566,STARBUCKS,경희대,동대문구,서울특별시 동대문구 경희대로 16-1 (회기동),37.59288120000000,127.05280849999997,1181,EDIYA,답십리사거리점,동대문구,서울 동대문구 답십리로 145 (답십리동),37.57308829999999,127.05610540000000
567,STARBUCKS,경동1960,동대문구,서울특별시 동대문구 고산자로36길 3 (제기동),37.57961410214940,127.03868496377300,1182,EDIYA,답십리파크자이점,동대문구,"서울 동대문구 한천로 55 (답십리동, 영진빌딩)",37.56685700000000,127.06183610000000
568,STARBUCKS,청량리역사,동대문구,서울특별시 동대문구 왕산로 214 (전농동),37.57945000000000,127.04785000000000,1183,EDIYA,동대문구청점,동대문구,서울 동대문구 천호대로 153-1 (용두동),37.57960430000000,127.02994090000000
569,STARBUCKS,서울숲역,성동구,서울특별시 성동구 왕십리로 50 (성수동1가) 1층,37.54207500000000,127.04496100000000,1184,EDIYA,동부병원사거리점,동대문구,서울 동대문구 무학로 104 (용두동),37.57351260000000,127.03091030000000
570,STARBUCKS,금호역,성동구,서울특별시 성동구 동호로 99 (금호동4가),37.54799390000000,127.01533430000000,1185,EDIYA,배봉초교사거리점,동대문구,서울 동대문구 답십리로63길 131 (장안동),37.57849590000000,127.06932240000000
571,STARBUCKS,뚝섬역,성동구,서울특별시 성동구 아차산로 42 (성수동1가),37.54643200000000,127.04904200000000,1186,EDIYA,서울시립대점,동대문구,"서울 동대문구 서울시립대로 164 (전농동, 도석프라자)",37.58331270000000,127.05481630000000
572,STARBUCKS,황학사거리,성동구,"서울특별시 성동구 왕십리로 410 (하왕십리동, 센트라스)",37.56764400000000,127.02369700000000,1187,EDIYA,신설동역점,동대문구,서울 동대문구 천호대로 11-3 (신설동),37.57813150000000,127.02739330000000
573,STARBUCKS,성수역,성동구,서울특별시 성동구 성수이로 94 (성수동2가),37.54319300000000,127.05694300000000,1188,EDIYA,외대점,동대문구,서울 동대문구 휘경로 12 (이문동),37.59582130000000,127.06127350000000
574,STARBUCKS,상왕십리역,성동구,서울특별시 성동구 왕십리로 382 (하왕십리동),37.56516900000000,127.02790700000000,1189,EDIYA,용두동사거리점,동대문구,서울 동대문구 왕산로 68 (용두동),37.57572570000000,127.03428600000000
575,STARBUCKS,왕십리역,성동구,서울특별시 성동구 왕십리로 326 (도선동),37.56275410000000,127.03390720000000,1190,EDIYA,용두동점,동대문구,서울 동대문구 고산자로 413-1 (용두동),37.57665690000000,127.03793830000000
576,STARBUCKS,한양대,성동구,"서울특별시 성동구 왕십리로 225 (행당동) 1,2층",37.55726984000000,127.04216490000000,1191,EDIYA,이문점,동대문구,서울 동대문구 신이문로 19 (이문동),37.60312750000000,127.06422490000000
577,STARBUCKS,엔터식스,성동구,서울특별시 성동구 왕십리광장로 17 (행당동),37.56175811000000,127.03833280000000,1192,EDIYA,장안동사거리점,동대문구,서울 동대문구 답십리로 309 (장안동),37.57238700000000,127.07485530000000
578,STARBUCKS,신금호역,성동구,서울특별시 성동구 금호로 158-1 (금호동1가) 1~5층 전체,37.55496720000000,127.02014470000000,1193,EDIYA,장안동점,동대문구,서울 동대문구 장한로 43 (장안동),37.56509700000000,127.06667980000000
579,STARBUCKS,왕십리역9번출구,성동구,서울특별시 성동구 고산자로 234 (행당동),37.56054272263470,127.03526733265200,1194,EDIYA,장안중랑천점,동대문구,서울 동대문구 장한로18길 32 (장안동),37.56752260000000,127.07076400000000
580,STARBUCKS,성수,성동구,서울특별시 성동구 아차산로 104 (성수동2가),37.54446208304570,127.05541331110600,1195,EDIYA,장안중앙점,동대문구,서울 동대문구 사가정로25길 42 (장안동),37.58069840000000,127.07095970000000
581,STARBUCKS,옥수,성동구,서울특별시 성동구 독서당로 202 (옥수동),37.54302980000000,127.01336610000000,1196,EDIYA,장한평군자초교점,동대문구,서울 동대문구 한천로2길 53 (장안동),37.56286220000000,127.06141190000000
582,STARBUCKS,성수낙낙,성동구,서울특별시 성동구 광나루로8길 31 (성수동2가) 성수낙낙 1층 101~107호,37.54732600000000,127.06636700000000,1197,EDIYA,전농뉴타운점,동대문구,서울 동대문구 답십리로 77 (전농동),37.57512620000000,127.04962190000000
583,STARBUCKS,효창공원앞역,용산구,"서울특별시 용산구 백범로 313 (효창동, 용산 롯데캐슬 센터포레)",37.53930500000000,126.96306000000000,1198,EDIYA,전농사거리점,동대문구,서울 동대문구 사가정로 132 (전농동),37.57760210000000,127.05950870000000
584,STARBUCKS,서울역서부,용산구,서울특별시 용산구 만리재로 202 (서계동),37.55516500000000,126.96844600000000,1199,EDIYA,청량리점,동대문구,서울 동대문구 왕산로 225 (청량리동),37.58327230000000,127.04474460000000
585,STARBUCKS,이태원역,용산구,서울특별시 용산구 이태원로 188 (이태원동),37.53427300000000,126.99478900000000,1200,EDIYA,촬영소사거리점,동대문구,서울 동대문구 답십리로 264 (장안동),37.57225990000000,127.06947010000000
586,STARBUCKS,한강진역R,용산구,서울특별시 용산구 이태원로 252 (한남동),37.53713100000000,127.00098000000000,1201,EDIYA,회기역점,동대문구,"서울 동대문구 망우로 67 (휘경동, 효자 워너빌)",41.96000520000000,-97.44616230000000
587,STARBUCKS,용산역써밋R,용산구,"서울특별시 용산구 한강대로 69 (한강로2가, 용산푸르지오써밋)",37.52758600000000,126.96540100000000,1202,EDIYA,회기역중앙점,동대문구,서울 동대문구 회기로 194-1 (휘경동),37.58981570000000,127.05748960000000
588,STARBUCKS,이촌,용산구,서울특별시 용산구 이촌로 276 (이촌동),37.51860500000000,126.97727100000000,1203,EDIYA,논골사거리점,성동구,서울 성동구 난계로 35 (금호동1가),37.55549740000000,127.02457020000000
589,STARBUCKS,신용산역,용산구,"서울특별시 용산구 한강대로 95 (한강로2가, 래미안용산)",37.52870200000000,126.96675700000000,1204,EDIYA,답십리로데오점,성동구,서울 성동구 용답19길 17-1 (용답동),37.56376550000000,127.05258420000000
590,STARBUCKS,용산파크타워,용산구,"서울특별시 용산구 서빙고로 67 (용산동5가, 파크타워)",37.52381800000000,126.97038900000000,1205,EDIYA,뚝섬역점,성동구,서울 성동구 상원길 38-1 (성수동1가),37.54736860000000,127.04879320000000
591,STARBUCKS,남영동,용산구,서울특별시 용산구 한강대로 275 (갈월동),37.54283100000000,126.97224200000000,1206,EDIYA,마장동점,성동구,서울 성동구 고산자로 339-2 (마장동),37.56341949999999,127.04199970000000
592,STARBUCKS,한남동R,용산구,서울특별시 용산구 독서당로 94 (한남동),37.53485000000000,127.01091900000000,1207,EDIYA,마장역점,성동구,서울 성동구 마장로 293-1 (마장동),37.56595950000000,127.04215110000000
593,STARBUCKS,서울타워,용산구,서울특별시 용산구 남산공원길 105 (용산동2가) YTN서울타워 1층,37.55110200000000,126.98831700000000,1208,EDIYA,상왕십리역점,성동구,서울 성동구 무학봉15길 27 (하왕십리동),37.56368040000000,127.03019810000000
594,STARBUCKS,서울역동자동,용산구,서울특별시 용산구 한강대로 372 (동자동),37.55175200000000,126.97269400000000,1209,EDIYA,성동구청점,성동구,서울 성동구 고산자로 269 (도선동),37.56328240000000,127.03290860000000
595,STARBUCKS,순천향입구,용산구,서울특별시 용산구 대사관로 67 (한남동),37.53339400000000,127.00563000000000,1210,EDIYA,성수아카데미점,성동구,서울 성동구 성수이로 118 (성수동2가),37.54519240000000,127.05781830000000
596,STARBUCKS,숙대,용산구,서울특별시 용산구 청파로47길 57 (청파동3가),37.54460479000000,126.96722520000000,1211,EDIYA,성수우리W타워점,성동구,서울 성동구 아차산로15길 19 (성수동2가),37.54477310000000,127.06219630000000
597,STARBUCKS,동빙고,용산구,서울특별시 용산구 장문로 12 (동빙고동),37.52898570000000,126.99178200000000,1212,EDIYA,성수중앙점,성동구,"서울 성동구 성수일로6길 47 (성수동2가, 현성빌딩)",37.54427460000000,127.05532220000000
598,STARBUCKS,숙대입구역,용산구,서울특별시 용산구 한강대로 291 (갈월동),37.54411800000000,126.97189100000000,1213,EDIYA,신금호역점,성동구,서울 성동구 금호산길 64 (금호동2가),37.55389330000000,127.01962840000000
599,STARBUCKS,용산아이파크몰,용산구,서울특별시 용산구 한강대로23길 55,37.52885390000000,126.96404469999993,1214,EDIYA,옥수동점,성동구,서울 성동구 매봉길 12 (옥수동),37.54527370000000,127.01571820000000
600,STARBUCKS,동부이촌동,용산구,서울특별시 용산구 이촌로 198 (이촌동),37.52111000000000,126.96905000000000,1215,EDIYA,왕십리비트플렉스점,성동구,서울 성동구 왕십리광장로 17 (행당동),37.56128860000000,127.03838200000000
601,STARBUCKS,숙명여대정문,용산구,서울특별시 용산구 청파로47길 100 (청파동2가) 프라임관B1F(로비층),37.54474797000000,126.96484196000000,1216,EDIYA,왕십리센트라스점,성동구,서울 성동구 무학로 22 (홍익동),37.56607980000000,127.03031290000000
602,STARBUCKS,용산해링턴스퀘어,용산구,서울특별시 용산구 서빙고로 17 (한강로3가),37.52585620000000,126.96764420000000,1217,EDIYA,왕십리역점,성동구,서울 성동구 왕십리로 309 (행당동),37.55942630000000,127.03301790000000
603,STARBUCKS,경리단길,용산구,서울특별시 용산구 회나무로 3 (이태원동),37.53854000000000,126.98737000000000,1218,EDIYA,응봉동점,성동구,"서울 성동구 독서당로 381 (응봉동, 현대종합상가)",37.55098210000000,127.03090930000000
604,STARBUCKS,서울역사,용산구,서울특별시 용산구 한강대로 405 (동자동) 신-101호,37.55415699928705,126.97179361292846,1219,EDIYA,장한평역점,성동구,서울 성동구 천호대로 426 (용답동),37.56087100000000,127.06619620000000
605,STARBUCKS,용산리첸시아,용산구,"서울특별시 용산구 백범로 341 (원효로1가, 리첸시아 용산)",37.53857100000000,126.96740900000000,1220,EDIYA,텐즈힐점,성동구,"서울 성동구 무학로 33 (하왕십리동, 텐즈힐)",37.56856530000000,127.02796620000000
606,STARBUCKS,포포인츠서울역,용산구,서울특별시 용산구 한강대로 366 (동자동),37.55126000000000,126.97273000000000,1221,EDIYA,한양대점,성동구,서울 성동구 사근동길 4 (행당동),37.55994480000000,127.04154950000000
607,STARBUCKS,용산전자랜드,용산구,서울특별시 용산구 청파로 74 (한강로3가),37.53286105987034,126.96100091132484,1222,EDIYA,금란망우점,중랑구,서울 중랑구 망우로 460 (망우동),37.60008470000000,127.10315650000000
608,STARBUCKS,상봉,중랑구,"서울특별시 중랑구 상봉로 131 (상봉동, 상봉 듀오트리스 주상복합)",37.59784200000000,127.09250900000000,1223,EDIYA,동원사거리점,중랑구,"서울 중랑구 겸재로 240 (면목동, 행복오피스텔)",37.58954760000000,127.09392180000000
609,STARBUCKS,중랑역,중랑구,서울특별시 중랑구 망우로30길 3 (상봉동),37.59303260000000,127.07473579999998,1224,EDIYA,망우동점,중랑구,서울 중랑구 망우로 416 (망우동),37.59911950000000,127.09836140000000
610,STARBUCKS,중랑구청,중랑구,서울특별시 중랑구 신내로 72,37.60538908000000,127.09575580000000,1225,EDIYA,망우중앙점,중랑구,"서울 중랑구 용마산로115길 109 (망우동, 한일써너스빌리젠시2단지)",37.59764420000000,127.09434620000000
611,STARBUCKS,사가정역,중랑구,서울특별시 중랑구 면목로 310,37.57959400000000,127.08796600000000,1226,EDIYA,망우코레일점,중랑구,"서울 중랑구 망우로55길 11-10 (상봉동, 망우역)",37.59860300000000,127.09288200000000
612,STARBUCKS,상봉역,중랑구,서울특별시 중랑구 망우로 307 (상봉동),37.59689000000000,127.08647000000000,1227,EDIYA,먹골역점,중랑구,서울 중랑구 동일로157길 13 (묵동),37.60972500000000,127.07689840000000
613,STARBUCKS,묵동,중랑구,"서울특별시 중랑구 동일로 952 (묵동, 로프트원 태릉입구역) 1층",37.61536800000000,127.07663300000000,1228,EDIYA,면목경남아너스빌점,중랑구,서울 중랑구 면목로27길 92 (면목동),37.57426580000000,127.08053470000000
614,STARBUCKS,양원역,중랑구,서울특별시 중랑구 양원역로10길 3 (망우동),37.60665362672320,127.10635979005300,1229,EDIYA,면목늘찬병원점,중랑구,"서울 중랑구 동일로 643 (면목동, 늘찬병원)",37.58777300000000,127.07973460000000
615,STARBUCKS,중화역,중랑구,서울특별시 중랑구 봉화산로 35 ,37.60170912407773,127.07841136432036,1230,EDIYA,면목역점,중랑구,"서울 중랑구 면목로 429 (면목동, 킴스아파트)",37.59172080000000,127.08689310000000
0,,,,,,,1231,EDIYA,봉화산역점,중랑구,서울 중랑구 신내로 211 (신내동),37.61632530000000,127.09267760000000
0,,,,,,,1232,EDIYA,사가정아이파크점,중랑구,"서울 중랑구 동일로92길 57 (면목동, 메디포레)",37.58351040000000,127.08318860000000
0,,,,,,,1233,EDIYA,사가정역점,중랑구,서울 중랑구 면목로 325 (면목동),37.58114470000000,127.08816790000000
0,,,,,,,1234,EDIYA,상봉엠코점,중랑구,"서울 중랑구 망우로 353 (상봉동, 상봉 프레미어스 엠코)",37.59808100000000,127.09059510000000
0,,,,,,,1235,EDIYA,상봉역점,중랑구,서울 중랑구 망우로 277 (상봉동),37.59606050000001,127.08341730000000
0,,,,,,,1236,EDIYA,상봉중앙점,중랑구,서울 중랑구 망우로 316 (상봉동),37.59648470000000,127.08753540000000
0,,,,,,,1237,EDIYA,서울상봉1동점,중랑구,서울 중랑구 상봉중앙로 36 (상봉동),37.60028470000000,127.08774320000000
0,,,,,,,1238,EDIYA,서울의료원점,중랑구,"서울 중랑구 신내로 156 (신내동, 서울의료원)",37.61278100000000,127.09817870000000
0,,,,,,,1239,EDIYA,서울중화초등학교점,중랑구,"서울 중랑구 신내로7가길 7 (신내동, 제이리옴)",37.60234760000000,127.09545850000000
0,,,,,,,1240,EDIYA,서일중앙점,중랑구,"서울 중랑구 용마산로 394 (면목동, 해동검도)",37.58666669999999,127.09554950000000
0,,,,,,,1241,EDIYA,신내동점,중랑구,서울 중랑구 봉화산로 215 (신내동),37.60767080000000,127.09656530000000
0,,,,,,,1242,EDIYA,양원역점,중랑구,서울 중랑구 양원역로14가길 24 (망우동),37.60748980000000,127.10695150000000
0,,,,,,,1243,EDIYA,우림시장점,중랑구,서울 중랑구 봉우재로 240 (망우동),37.59526970000000,127.09937670000000
0,,,,,,,1244,EDIYA,중랑교차로점,중랑구,서울 중랑구 동일로 683 (면목동),37.59144780000000,127.07988210000000
0,,,,,,,1245,EDIYA,중랑묵동점,중랑구,"서울 중랑구 동일로 932 (묵동, 묵동자이아파트)",37.61377890000001,127.07752370000000
0,,,,,,,1246,EDIYA,중랑역점,중랑구,서울 중랑구 망우로 198 (상봉동),37.59328500000000,127.07488880000000
0,,,,,,,1247,EDIYA,중화동점,중랑구,서울 중랑구 동일로129길 1 (중화동),37.60195730000000,127.08662700000000
0,,,,,,,1248,EDIYA,중화역점,중랑구,"서울 중랑구 동일로 815, 1층",37.60312900000000,127.07888910000000
0,,,,,,,1249,EDIYA,화랑대역점,중랑구,"서울 중랑구 신내로25가길 2 (묵동, 현동학당)",37.61945060000000,127.08416050000000
